,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
385,10.0,500,l1,saga,0.9109087463729495,0.23181576728820802,1
386,10.0,500,l1,lbfgs,,0.004493093490600586,271
387,10.0,500,l1,newton-cg,,0.0026363372802734376,271
388,10.0,500,l2,liblinear,0.9109087463729495,0.0391080379486084,1
389,10.0,500,l2,saga,0.9109087463729495,0.21084394454956054,1
390,10.0,500,l2,lbfgs,0.9109087463729495,0.06259784698486329,1
391,10.0,500,l2,newton-cg,0.9109087463729495,0.05877385139465332,1
392,10.0,500,elasticnet,liblinear,,0.0030249595642089845,271
393,10.0,500,elasticnet,saga,,0.002012348175048828,271
394,10.0,500,elasticnet,lbfgs,,0.0018496990203857421,271
395,10.0,500,elasticnet,newton-cg,,0.0060595512390136715,271
396,10.0,500,,liblinear,,0.004128551483154297,271
397,10.0,500,,saga,0.9109087463729495,0.2514296054840088,1
398,10.0,500,,lbfgs,0.9109087463729495,0.07597870826721191,1
399,10.0,500,,newton-cg,0.9109087463729495,0.06747050285339355,1
400,100.0,100,l1,liblinear,0.9109087463729495,0.09690098762512207,1
401,100.0,100,l1,saga,0.9109087463729495,0.25984463691711424,1
402,100.0,100,l1,lbfgs,,0.0020291805267333984,271
403,100.0,100,l1,newton-cg,,0.0023296833038330077,271
404,100.0,100,l2,liblinear,0.9109087463729495,0.03623628616333008,1
405,100.0,100,l2,saga,0.9109087463729495,0.23668546676635743,1
406,100.0,100,l2,lbfgs,0.9109087463729495,0.05006818771362305,1
407,100.0,100,l2,newton-cg,0.9109087463729495,0.05770559310913086,1
408,100.0,100,elasticnet,liblinear,,0.002590847015380859,271
409,100.0,100,elasticnet,saga,,0.0021296977996826173,271
410,100.0,100,elasticnet,lbfgs,,0.002910947799682617,271
411,100.0,100,elasticnet,newton-cg,,0.0028241634368896484,271
412,100.0,100,,liblinear,,0.002969837188720703,271
413,100.0,100,,saga,0.9109087463729495,0.19829931259155273,1
414,100.0,100,,lbfgs,0.9109087463729495,0.047094106674194336,1
415,100.0,100,,newton-cg,0.9109087463729495,0.048107242584228514,1
416,100.0,200,l1,liblinear,0.9109087463729495,0.07913966178894043,1
417,100.0,200,l1,saga,0.9109087463729495,0.22278904914855957,1
