,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
475,20,,4,5,25,0.9998461538461537,0.5085240364074707,450
476,20,,4,5,50,1.0,1.0084764957427979,1
477,20,,4,5,100,1.0,2.503506803512573,1
478,20,,4,5,150,1.0,3.9646535396575926,1
479,20,,4,5,200,1.0,4.924300003051758,1
480,20,,4,10,10,1.0,0.2441922664642334,1
481,20,,4,10,25,1.0,0.6388788223266602,1
482,20,,4,10,50,0.9996920708237106,1.324190378189087,462
483,20,,4,10,100,1.0,2.5331799030303954,1
484,20,,4,10,150,0.9995381062355658,3.3116379261016844,466
485,20,,4,10,200,1.0,4.1593513011932375,1
